entity_id,name_zh,start_year,end_year,legal_status,verification_status,source_id
E540500,山南地区,2000,2015,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E540500,山南市,2016,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E540600,那曲地区,2000,2016,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E540600,那曲市,2017,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E542500,阿里地区,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E610100,西安市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E610200,铜川市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E610300,宝鸡市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E610400,咸阳市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E610500,渭南市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E610600,延安市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E610700,汉中市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E610800,榆林市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E610900,安康市,2000,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E611000,商洛地区,2000,2000,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E611000,商洛市,2001,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E620100,兰州市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E620200,嘉峪关市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E620300,金昌市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E620400,白银市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E620500,天水市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E620600,武威地区,2000,2000,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E620600,武威市,2001,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E620700,张掖地区,2000,2001,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E620700,张掖市,2002,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E620800,平凉地区,2000,2001,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E620800,平凉市,2002,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E620900,酒泉地区,2000,2001,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E620900,酒泉市,2002,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E621000,庆阳地区,2000,2001,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E621000,庆阳市,2002,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E621100,定西地区,2000,2002,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E621100,定西市,2003,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E621200,陇南地区,2000,2003,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E621200,陇南市,2004,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E622900,临夏回族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E623000,甘南藏族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E630100,西宁市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E630200,海东地区,2000,2012,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E630200,海东市,2013,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E632200,海北藏族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E632300,黄南藏族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E632500,海南藏族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E632600,果洛藏族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E632700,玉树藏族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E632800,海西蒙古族藏族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E640100,银川市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E640200,石嘴山市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E640300,吴忠市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E640400,固原地区,2000,2000,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E640400,固原市,2001,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E640500,,2000,2002,not_established,wikipedia_verified,SRC-WIKI-2003
E640500,中卫市,2003,2024,active,wikipedia_verified,SRC-WIKI-2003
E650100,乌鲁木齐市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E650200,克拉玛依市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E650400,吐鲁番地区,2000,2014,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E650400,吐鲁番市,2015,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E650500,哈密地区,2000,2015,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E650500,哈密市,2016,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E652300,昌吉回族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E652700,博尔塔拉蒙古自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E652800,巴音郭楞蒙古自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E652900,阿克苏地区,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E653000,克孜勒苏柯尔克孜自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E653100,喀什地区,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E653200,和田地区,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E654000,伊犁哈萨克自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E654100,伊犁地区,2000,2000,active,wikipedia_verified,SRC-WIKI-2001
E654100,,2001,2024,abolished,wikipedia_verified,SRC-WIKI-2001
E654200,塔城地区,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E654300,阿勒泰地区,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
